strategy,entry_date,direction,match,recon_sl_pips,recon_tp_pips,hist_sl_pips,hist_r_multiple
AUDJPY_AMR,2026-02-17,BUY,EXACT/ACCEPTABLE MATCH,17.1,11.4,17.107499999996634,0.5494666082128803
AUDJPY_AMR,2026-02-18,BUY,EXACT/ACCEPTABLE MATCH,18.4,12.3,18.404999999997077,0.5596305351807465
AUDJPY_AMR,2026-02-19,SELL,EXACT/ACCEPTABLE MATCH,36.2,24.2,36.240000000000805,-1.0540838852096897
AUDJPY_AMR,2026-02-20,SELL,EXACT/ACCEPTABLE MATCH,27.1,18.0,27.05250000000277,0.5914425653820669
AUDJPY_AMR,2026-02-23,BUY,EXACT/ACCEPTABLE MATCH,37.3,24.9,37.32749999999854,-1.052843078159575
AUDJPY_AMR,2026-02-24,SELL,EXACT/ACCEPTABLE MATCH,33.2,22.2,33.23249999999902,-1.0592040923794792
AUDJPY_AMR,2026-02-25,BUY,EXACT/ACCEPTABLE MATCH,15.6,10.4,15.622499999998496,0.5376860297648142
AUDJPY_AMR,2026-02-26,BUY,EXACT/ACCEPTABLE MATCH,22.3,14.9,22.33499999999964,-1.0879785090665053
AUDJPY_AMR,2026-03-02,BUY,EXACT/ACCEPTABLE MATCH,146.7,97.8,146.7450000000028,0.6528331459334095
AUDJPY_AMR,2026-03-03,SELL,EXACT/ACCEPTABLE MATCH,55.3,36.8,55.26749999999936,0.629664812050489
AUDJPY_AMR,2026-03-04,BUY,EXACT/ACCEPTABLE MATCH,31.7,21.1,31.724999999998005,0.6020488573680443
AUDJPY_AMR,2026-03-05,BUY,EXACT/ACCEPTABLE MATCH,25.1,16.7,25.11750000000248,-1.0789290335422446
AUDJPY_AMR,2026-03-06,SELL,EXACT/ACCEPTABLE MATCH,34.8,23.2,34.83750000000114,-1.0563329745245438
AUDJPY_AMR,2026-03-09,BUY,EXACT/ACCEPTABLE MATCH,32.5,21.7,32.534999999999314,-1.0603964960811658
AUDJPY_AMR,2026-03-10,BUY,EXACT/ACCEPTABLE MATCH,25.0,16.6,24.960000000001514,0.5849358974358619
AUDJPY_AMR,2026-03-11,SELL,EXACT/ACCEPTABLE MATCH,12.1,8.1,12.112499999999216,-1.164086687306577
AUDJPY_AMR,2026-03-12,BUY,EXACT/ACCEPTABLE MATCH,25.4,16.9,25.372500000000286,0.5872499753670246
AUDJPY_AMR,2026-03-13,SELL,EXACT/ACCEPTABLE MATCH,16.7,11.1,16.664999999998997,0.5460546054605789
AUDJPY_AMR,2026-03-17,SELL,EXACT/ACCEPTABLE MATCH,24.1,16.1,24.134999999999707,-1.081417029210703
AUDJPY_AMR,2026-03-18,SELL,EXACT/ACCEPTABLE MATCH,22.2,14.8,22.192500000003434,0.57677143178993
AUDJPY_AMR,2026-03-19,SELL,EXACT/ACCEPTABLE MATCH,37.2,24.8,37.16250000000159,0.6135216952572897
AUDJPY_AMR,2026-03-20,SELL,EXACT/ACCEPTABLE MATCH,29.8,19.9,29.812499999998465,-1.0666666666667215
AUDJPY_AMR,2026-03-24,BUY,EXACT/ACCEPTABLE MATCH,22.2,14.8,22.222500000000167,-1.088986387670146
AUDJPY_AMR,2026-03-27,BUY,EXACT/ACCEPTABLE MATCH,19.8,13.2,19.792500000002637,-1.1014273083237136
AUDJPY_AMR,2026-03-30,BUY,EXACT/ACCEPTABLE MATCH,32.3,21.5,32.25750000000076,-1.063318608075616
AUDJPY_AMR,2026-03-31,SELL,EXACT/ACCEPTABLE MATCH,20.6,13.7,20.60999999999993,0.5676855895196526
AUDJPY_AMR,2026-04-01,SELL,EXACT/ACCEPTABLE MATCH,29.2,19.4,29.15250000000213,0.5968613326472421
AUDJPY_AMR,2026-04-03,BUY,EXACT/ACCEPTABLE MATCH,15.3,10.2,15.322500000001329,0.5351607113721187
AUDJPY_AMR,2026-04-06,BUY,EXACT/ACCEPTABLE MATCH,24.8,16.5,24.817499999998915,0.5842651354890958
AUDJPY_AMR,2026-04-07,SELL,EXACT/ACCEPTABLE MATCH,12.7,8.5,12.727500000000449,0.510705165979161
AUDJPY_AMR,2026-04-08,SELL,EXACT/ACCEPTABLE MATCH,41.0,27.3,41.01750000000166,-1.0483330285853174
AUDJPY_AMR,2026-04-13,BUY,EXACT/ACCEPTABLE MATCH,142.8,95.2,142.79249999999948,0.6526953446434536
AUDJPY_AMR,2026-04-14,BUY,EXACT/ACCEPTABLE MATCH,25.1,16.7,25.065000000000737,-1.081188908836992
AUDJPY_AMR,2026-04-15,BUY,EXACT/ACCEPTABLE MATCH,24.4,16.3,24.3824999999994,0.58648620937149
AUDJPY_AMR,2026-04-17,BUY,EXACT/ACCEPTABLE MATCH,16.1,10.7,16.07999999999663,0.5410447761195163
AUDJPY_AMR,2026-04-20,BUY,EXACT/ACCEPTABLE MATCH,66.6,44.4,66.57000000000153,0.6369235391317264
AUDJPY_AMR,2026-04-23,BUY,EXACT/ACCEPTABLE MATCH,21.8,14.5,21.77250000000228,0.5741187277528391
AUDJPY_AMR,2026-04-24,BUY,EXACT/ACCEPTABLE MATCH,32.4,21.6,32.3849999999986,0.6052184653389177
AUDJPY_AMR,2026-04-27,BUY,EXACT/ACCEPTABLE MATCH,21.1,14.1,21.142500000002684,0.5723069646446004
AUDJPY_AMR,2026-04-28,BUY,EXACT/ACCEPTABLE MATCH,13.0,8.6,12.967499999999887,0.5089647194910397
AUDJPY_AMR,2026-04-29,BUY,EXACT/ACCEPTABLE MATCH,13.3,8.9,13.31249999999855,0.5183098591549861
AUDJPY_AMR,2026-05-01,SELL,EXACT/ACCEPTABLE MATCH,34.1,22.7,34.095000000002074,0.6071271447425939
AUDJPY_AMR,2026-05-04,BUY,EXACT/ACCEPTABLE MATCH,18.4,12.2,18.375000000002476,0.5605442176869995
AUDJPY_AMR,2026-05-06,BUY,EXACT/ACCEPTABLE MATCH,19.4,12.9,19.410000000002725,0.5615662029880716
AUDJPY_AMR,2026-05-07,BUY,EXACT/ACCEPTABLE MATCH,21.6,14.4,21.60000000000082,0.5740740740740523
AUDJPY_AMR,2026-05-08,BUY,EXACT/ACCEPTABLE MATCH,40.7,27.1,40.672500000003,0.6171245927837765
AUDJPY_AMR,2026-05-11,BUY,EXACT/ACCEPTABLE MATCH,56.2,37.4,56.15250000000103,0.6304260718578755
AUDJPY_AMR,2026-05-12,BUY,EXACT/ACCEPTABLE MATCH,9.9,6.6,9.899999999998244,0.4646464646465471
AUDJPY_AMR,2026-05-14,BUY,EXACT/ACCEPTABLE MATCH,21.9,14.6,21.945000000001613,0.5741626794257951
AUDJPY_AMR,2026-05-15,BUY,EXACT/ACCEPTABLE MATCH,22.3,14.9,22.28250000000216,-1.0905419050823582
AUDJPY_AMR,2026-05-18,BUY,EXACT/ACCEPTABLE MATCH,28.1,18.7,28.087500000000887,0.5945705384957534
AUDJPY_AMR,2026-05-19,BUY,EXACT/ACCEPTABLE MATCH,21.7,14.5,21.719999999998407,0.5755064456722337
AUDJPY_AMR,2026-05-20,BUY,EXACT/ACCEPTABLE MATCH,19.6,13.1,19.634999999999536,0.5653170359052845
AUDJPY_AMR,2026-05-21,BUY,EXACT/ACCEPTABLE MATCH,18.9,12.6,18.9224999999972,0.560179680274888
AUDJPY_AMR,2026-05-25,SELL,EXACT/ACCEPTABLE MATCH,21.8,14.5,21.82499999999763,-1.0904925544101989
AUDJPY_AMR,2026-05-26,BUY,EXACT/ACCEPTABLE MATCH,21.4,14.3,21.427500000001487,0.5740287014350319
AUDJPY_AMR,2026-05-27,SELL,EXACT/ACCEPTABLE MATCH,15.5,10.3,15.47249999999778,0.5364356115689896
AUDJPY_AMR,2026-05-28,BUY,EXACT/ACCEPTABLE MATCH,15.6,10.4,15.562500000000767,0.5397590361445517
AUDJPY_AMR,2026-05-29,BUY,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.917500000000672,0.529579353108741
AUDJPY_AMR,2026-06-01,BUY,EXACT/ACCEPTABLE MATCH,21.5,14.4,21.52499999999833,0.5714285714286158
AUDJPY_AMR,2026-06-03,BUY,EXACT/ACCEPTABLE MATCH,16.2,10.8,16.15499999999912,0.5447229959765076
AUDJPY_AMR,2026-06-04,BUY,EXACT/ACCEPTABLE MATCH,9.5,6.3,9.464999999998724,0.4543053354464426
AUDJPY_AMR,2026-06-05,BUY,EXACT/ACCEPTABLE MATCH,12.0,8.0,12.007500000002125,-1.1659379554443077
AUDJPY_AMR,2026-06-08,BUY,EXACT/ACCEPTABLE MATCH,46.2,30.8,46.154999999999546,0.6239844003899964
AUDJPY_AMR,2026-06-09,BUY,EXACT/ACCEPTABLE MATCH,12.8,8.6,12.839999999999918,-1.152647975077889
AUDJPY_AMR,2026-06-15,BUY,EXACT/ACCEPTABLE MATCH,26.9,17.9,26.887500000003683,0.591352859135205
AUDJPY_AMR,2026-06-16,BUY,EXACT/ACCEPTABLE MATCH,8.8,5.9,8.842500000001507,0.4410517387615872
AUDJPY_AMR,2026-06-17,BUY,EXACT/ACCEPTABLE MATCH,16.9,11.3,16.920000000001068,-1.1170212765956742
AUDJPY_AMR,2026-06-18,SELL,EXACT/ACCEPTABLE MATCH,29.2,19.4,29.16000000000025,0.596707818930036
AUDJPY_AMR,2026-06-19,BUY,EXACT/ACCEPTABLE MATCH,20.2,13.5,20.23500000000027,-1.0971089696071017
AUDJPY_AMR,2026-06-22,BUY,EXACT/ACCEPTABLE MATCH,9.5,6.4,9.532499999998834,-1.2063991607659488
AUDJPY_AMR,2026-06-23,BUY,EXACT/ACCEPTABLE MATCH,11.9,7.9,11.880000000000024,-1.1700336700336678
AUDJPY_AMR,2026-06-24,SELL,EXACT/ACCEPTABLE MATCH,8.4,5.6,8.37749999999673,0.4297224709043755
AUDJPY_AMR,2026-06-25,BUY,EXACT/ACCEPTABLE MATCH,18.9,12.6,18.91500000000121,0.5604017975151636
AUDJPY_AMR,2026-06-26,BUY,EXACT/ACCEPTABLE MATCH,17.9,11.9,17.917500000000075,-1.1106460164643457
AUDJPY_AMR,2026-06-29,BUY,EXACT/ACCEPTABLE MATCH,19.1,12.7,19.05749999999955,0.5614587432769383
AUDJPY_AMR,2026-06-30,BUY,EXACT/ACCEPTABLE MATCH,15.1,10.0,15.067499999999256,0.5309440849510798
AUDJPY_AMR,2026-07-01,BUY,EXACT/ACCEPTABLE MATCH,20.1,13.4,20.085000000001685,-1.100323624595377
AUDJPY_AMR,2026-07-02,BUY,EXACT/ACCEPTABLE MATCH,8.5,5.7,8.519999999997196,-1.232394366197589
AUDJPY_AMR,2026-07-03,SELL,EXACT/ACCEPTABLE MATCH,17.4,11.6,17.369999999998953,-1.116868163500355
AUDJPY_AMR,2026-07-07,BUY,EXACT/ACCEPTABLE MATCH,7.0,4.7,11.332500000001032,-1.173615707037175
AUDJPY_AMR,2026-07-08,SELL,EXACT/ACCEPTABLE MATCH,16.8,11.2,16.807499999999465,-1.1185482671426803
AUDJPY_AMR,2026-07-10,BUY,EXACT/ACCEPTABLE MATCH,7.7,5.1,7.665000000000788,0.4044357469014588
AUDJPY_AMR,2026-07-13,BUY,EXACT/ACCEPTABLE MATCH,13.9,9.3,13.919999999999533,0.5244252873563394
AUDJPY_AMR,2026-07-15,BUY,EXACT/ACCEPTABLE MATCH,13.4,8.9,13.387499999998909,0.515406162465028
AUDJPY_AMR,2026-07-16,BUY,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.185000000003782,-1.1050299713315517
AUDJPY_AMR,2026-07-17,BUY,EXACT/ACCEPTABLE MATCH,9.5,6.4,9.539999999999084,0.4612159329140905
AUDJPY_AMR,2026-07-20,BUY,EXACT/ACCEPTABLE MATCH,42.5,28.3,42.49499999999955,0.6188963407459767
AUDJPY_AMR,2026-07-21,BUY,EXACT/ACCEPTABLE MATCH,15.7,10.5,15.697500000000986,0.5414874980092031
AUDJPY_AMR,2026-07-22,SELL,EXACT/ACCEPTABLE MATCH,17.8,11.9,17.85000000000423,0.5546218487393644
AUDJPY_AMR,2026-07-23,BUY,EXACT/ACCEPTABLE MATCH,11.7,7.8,11.6624999999992,-1.1747052518757506
AUDJPY_AMR,2026-07-24,SELL,EXACT/ACCEPTABLE MATCH,17.7,11.8,17.662500000000136,-1.115357395612164
AUDJPY_AMR,2026-07-27,SELL,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.1775000000014,0.5631599530699628
AUDJPY_AMR,2026-07-29,BUY,EXACT/ACCEPTABLE MATCH,12.1,8.1,12.075000000002234,0.5051759834367595
AUDJPY_AMR,2026-07-31,SELL,EXACT/ACCEPTABLE MATCH,61.5,41.0,61.48500000000325,0.6343010490363168
AUDJPY_AMR,2026-08-03,BUY,EXACT/ACCEPTABLE MATCH,203.6,135.7,203.61749999999788,0.6566233255982487
AUDJPY_AMR,2026-08-04,SELL,MISMATCH (false positive -- reconstructed signal not in history),,,,
AUDJPY_AMR,2026-08-05,BUY,EXACT/ACCEPTABLE MATCH,24.1,16.1,24.13499999999757,0.5842137973897417
AUDJPY_AMR,2026-08-07,BUY,EXACT/ACCEPTABLE MATCH,13.8,9.2,13.769999999996683,0.52287581699359
AUDJPY_AMR,2026-08-11,BUY,EXACT/ACCEPTABLE MATCH,11.3,7.6,11.340000000001282,-1.172839506172707
AUDJPY_AMR,2026-08-13,BUY,MISMATCH (false positive -- reconstructed signal not in history),,,,
AUDJPY_AMR,2023-08-01,BUY,MISMATCH (false negative -- historical trade not reconstructed),,,,
AUDJPY_AMR,2024-03-26,SELL,MISMATCH (false negative -- historical trade not reconstructed),,,,
CADJPY_AMR,2023-08-02,BUY,EXACT/ACCEPTABLE MATCH,20.3,13.5,20.325000000003257,0.5707257072569811
CADJPY_AMR,2023-08-04,SELL,EXACT/ACCEPTABLE MATCH,22.0,14.7,21.989999999996712,0.577535243292492
CADJPY_AMR,2023-08-08,BUY,EXACT/ACCEPTABLE MATCH,10.4,6.9,10.4175000000005,0.4703623710102966
CADJPY_AMR,2023-08-09,BUY,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.18499999999952,0.5629397967161986
CADJPY_AMR,2023-08-10,SELL,EXACT/ACCEPTABLE MATCH,13.7,9.1,13.680000000000092,-1.1476608187134425
CADJPY_AMR,2023-08-11,SELL,EXACT/ACCEPTABLE MATCH,18.4,12.3,18.412500000001582,0.5594025797691304
CADJPY_AMR,2023-08-14,BUY,MISMATCH (false positive -- reconstructed signal not in history),,,,
CADJPY_AMR,2023-08-15,BUY,MISMATCH (false positive -- reconstructed signal not in history),,,,
CADJPY_AMR,2023-08-22,SELL,EXACT/ACCEPTABLE MATCH,8.6,5.7,8.565000000000822,0.4319906596613713
CADJPY_AMR,2023-08-23,BUY,EXACT/ACCEPTABLE MATCH,11.9,7.9,11.880000000000024,0.4966329966329956
CADJPY_AMR,2023-08-28,SELL,EXACT/ACCEPTABLE MATCH,27.5,18.3,27.45000000000104,0.5938069216757517
CADJPY_AMR,2023-08-29,BUY,EXACT/ACCEPTABLE MATCH,7.5,5.0,10.394999999999754,0.4713804713804825
CADJPY_AMR,2023-08-31,BUY,EXACT/ACCEPTABLE MATCH,21.6,14.4,21.562500000001705,-1.094492753623102
CADJPY_AMR,2023-09-01,SELL,EXACT/ACCEPTABLE MATCH,14.6,9.8,14.647500000000235,0.5325140809011691
CADJPY_AMR,2023-09-04,BUY,EXACT/ACCEPTABLE MATCH,10.0,6.7,10.012500000001978,0.4694132334580845
CADJPY_AMR,2023-09-05,BUY,EXACT/ACCEPTABLE MATCH,12.6,8.4,12.614999999998844,0.5073325406262851
CADJPY_AMR,2023-09-06,BUY,EXACT/ACCEPTABLE MATCH,20.9,14.0,20.939999999998093,0.5730659025788487
CADJPY_AMR,2023-09-07,SELL,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.902499999998042,0.5301123972488534
CADJPY_AMR,2023-09-08,SELL,EXACT/ACCEPTABLE MATCH,9.2,6.2,9.24750000000003,0.4541768045417665
CADJPY_AMR,2023-09-11,BUY,EXACT/ACCEPTABLE MATCH,101.1,67.4,101.12250000000174,0.6467403396870022
CADJPY_AMR,2023-09-12,SELL,MISMATCH (false positive -- reconstructed signal not in history),,,,
CADJPY_AMR,2023-09-13,SELL,EXACT/ACCEPTABLE MATCH,8.6,5.7,8.587500000001569,-1.2343522561860918
CADJPY_AMR,2023-09-18,BUY,EXACT/ACCEPTABLE MATCH,21.8,14.5,21.77249999999802,0.5741187277529516
CADJPY_AMR,2023-09-19,BUY,EXACT/ACCEPTABLE MATCH,20.3,13.5,20.257500000001016,0.5676909786498543
CADJPY_AMR,2023-09-20,BUY,EXACT/ACCEPTABLE MATCH,11.7,7.8,11.669999999997316,-1.17395029991458
CADJPY_AMR,2023-09-26,BUY,EXACT/ACCEPTABLE MATCH,11.3,7.5,11.250000000000426,0.4888888888888704
CADJPY_AMR,2023-09-27,BUY,EXACT/ACCEPTABLE MATCH,9.9,6.6,9.92249999999899,0.4635928445452726
CADJPY_AMR,2023-10-03,BUY,EXACT/ACCEPTABLE MATCH,12.6,8.4,12.600000000000476,0.5079365079364887
CADJPY_AMR,2023-10-05,BUY,EXACT/ACCEPTABLE MATCH,22.1,14.7,22.065000000001334,-1.092227509630571
CADJPY_AMR,2023-10-06,SELL,EXACT/ACCEPTABLE MATCH,12.0,8.0,12.045000000001238,0.4981320049812688
CADJPY_AMR,2023-10-09,BUY,EXACT/ACCEPTABLE MATCH,41.5,27.7,41.51250000000104,0.6190906353507825
CADJPY_AMR,2023-10-10,SELL,EXACT/ACCEPTABLE MATCH,21.5,14.4,21.52500000000046,0.5760743321718809
CADJPY_AMR,2023-10-12,BUY,EXACT/ACCEPTABLE MATCH,23.3,15.5,23.264999999998537,0.580270793036787
CADJPY_AMR,2023-10-13,SELL,EXACT/ACCEPTABLE MATCH,9.1,6.1,9.090000000003329,0.4510451045102858
CADJPY_AMR,2023-10-16,BUY,EXACT/ACCEPTABLE MATCH,32.6,21.7,32.60999999999967,0.6041091689665807
CADJPY_AMR,2023-10-17,SELL,MISMATCH (false positive -- reconstructed signal not in history),,,,
CADJPY_AMR,2023-10-18,BUY,EXACT/ACCEPTABLE MATCH,10.3,6.8,10.267500000001917,0.4674945215484883
CADJPY_AMR,2023-10-20,BUY,EXACT/ACCEPTABLE MATCH,23.5,15.7,23.504999999997978,0.5828547117635047
CADJPY_AMR,2023-10-24,SELL,EXACT/ACCEPTABLE MATCH,15.2,10.2,15.240000000002851,0.5380577427820515
CADJPY_AMR,2023-10-30,SELL,EXACT/ACCEPTABLE MATCH,20.8,13.8,20.767500000000894,0.5681954977729381
CADJPY_AMR,2023-10-31,SELL,EXACT/ACCEPTABLE MATCH,14.3,9.5,14.279999999998694,-1.1414565826331575
CADJPY_AMR,2023-11-01,BUY,EXACT/ACCEPTABLE MATCH,24.6,16.4,24.62250000000097,-1.0803127221037243
CADJPY_AMR,2023-11-02,BUY,EXACT/ACCEPTABLE MATCH,20.9,13.9,20.857499999999614,-1.097926405369791
CADJPY_AMR,2023-11-03,BUY,EXACT/ACCEPTABLE MATCH,15.5,10.3,15.517499999999274,0.534879974222677
CADJPY_AMR,2023-11-06,SELL,EXACT/ACCEPTABLE MATCH,20.8,13.9,20.78249999999926,-1.0970768675568778
CADJPY_AMR,2023-11-07,BUY,EXACT/ACCEPTABLE MATCH,15.3,10.2,15.2774999999977,0.5367370315824731
CADJPY_AMR,2023-11-08,BUY,EXACT/ACCEPTABLE MATCH,17.1,11.4,17.0925000000004,0.5499488079566933
CADJPY_AMR,2023-11-14,SELL,EXACT/ACCEPTABLE MATCH,9.2,6.1,9.17999999999779,0.4466230936820247
CADJPY_AMR,2023-11-15,SELL,EXACT/ACCEPTABLE MATCH,17.1,11.4,17.08499999999802,-1.117939713198842
CADJPY_AMR,2023-11-16,BUY,EXACT/ACCEPTABLE MATCH,17.0,11.3,16.9499999999978,-1.1150442477877551
CADJPY_AMR,2023-11-20,BUY,EXACT/ACCEPTABLE MATCH,29.0,19.3,28.957499999999925,0.5974272640939323
CADJPY_AMR,2023-11-21,BUY,EXACT/ACCEPTABLE MATCH,8.8,5.9,8.819999999996497,0.4421768707484749
CADJPY_AMR,2023-11-22,BUY,EXACT/ACCEPTABLE MATCH,28.0,18.7,28.042499999999396,0.5955246500847058
CADJPY_AMR,2023-11-23,BUY,EXACT/ACCEPTABLE MATCH,14.6,9.7,14.580000000000126,-1.1385459533607585
CADJPY_AMR,2023-11-24,BUY,EXACT/ACCEPTABLE MATCH,14.9,9.9,14.917500000000672,0.529579353108741
CADJPY_AMR,2023-11-27,BUY,EXACT/ACCEPTABLE MATCH,23.0,15.4,23.025000000001228,-1.0857763300759464
CADJPY_AMR,2023-11-28,BUY,EXACT/ACCEPTABLE MATCH,20.0,13.3,19.957499999999584,0.5662031817612545
CADJPY_AMR,2023-11-29,BUY,EXACT/ACCEPTABLE MATCH,13.8,9.2,13.807500000002191,-1.1443056309974644
CADJPY_AMR,2023-11-30,BUY,EXACT/ACCEPTABLE MATCH,20.5,13.6,20.47499999999971,0.5665445665445745
CADJPY_AMR,2023-12-01,BUY,EXACT/ACCEPTABLE MATCH,16.0,10.7,15.99000000000217,0.5440900562851044
CADJPY_AMR,2023-12-04,BUY,EXACT/ACCEPTABLE MATCH,30.5,20.3,30.45750000000069,-1.0670606582943205
CADJPY_AMR,2023-12-05,BUY,EXACT/ACCEPTABLE MATCH,11.6,7.7,11.565000000000223,0.4928664072632848
CADJPY_AMR,2023-12-06,SELL,EXACT/ACCEPTABLE MATCH,20.0,13.3,19.965000000001965,-1.101928374655539
CADJPY_AMR,2023-12-07,BUY,EXACT/ACCEPTABLE MATCH,21.6,14.4,21.622499999999437,-1.091455659613857
CADJPY_AMR,2023-12-08,BUY,EXACT/ACCEPTABLE MATCH,60.1,40.0,60.05999999999858,0.6327006327006477
CADJPY_AMR,2023-12-11,SELL,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.22999999999888,-1.102444097763975
CADJPY_AMR,2023-12-12,BUY,EXACT/ACCEPTABLE MATCH,16.7,11.2,16.747499999999604,-1.116584564860453
CADJPY_AMR,2023-12-13,BUY,EXACT/ACCEPTABLE MATCH,15.2,10.2,15.239999999998588,0.5380577427822021
CADJPY_AMR,2023-12-15,SELL,EXACT/ACCEPTABLE MATCH,22.8,15.2,22.84499999999952,-1.0855767126286069
CADJPY_AMR,2023-12-19,BUY,EXACT/ACCEPTABLE MATCH,20.4,13.6,20.42250000000223,-1.0968294772920824
CADJPY_AMR,2023-12-20,SELL,EXACT/ACCEPTABLE MATCH,15.1,10.1,15.105000000002631,0.5362462760674338
CADJPY_AMR,2023-12-21,BUY,EXACT/ACCEPTABLE MATCH,37.5,25.0,37.54500000000149,0.6125982154747392
CADJPY_AMR,2023-12-22,BUY,EXACT/ACCEPTABLE MATCH,10.9,7.3,10.897499999999384,0.4863500802936729
CADJPY_AMR,2023-12-25,BUY,EXACT/ACCEPTABLE MATCH,47.8,31.9,47.83499999999776,0.6250653287342196
CADJPY_AMR,2023-12-27,BUY,EXACT/ACCEPTABLE MATCH,17.8,11.8,17.752500000000992,0.5520349246584679
CADJPY_AMR,2023-12-28,BUY,EXACT/ACCEPTABLE MATCH,42.4,28.3,42.39000000000033,-1.0474168435951794
CADJPY_AMR,2023-12-29,SELL,EXACT/ACCEPTABLE MATCH,14.2,9.5,14.204999999998336,-1.1404435058079476
CADJPY_AMR,2024-01-02,SELL,EXACT/ACCEPTABLE MATCH,34.5,23.0,34.47749999999985,-1.0586614458705
CADJPY_AMR,2024-01-03,SELL,EXACT/ACCEPTABLE MATCH,18.5,12.3,18.472499999999314,0.5575856002165588
CADJPY_AMR,2024-01-04,BUY,EXACT/ACCEPTABLE MATCH,26.0,17.3,25.96499999999864,0.5892547660312267
CADJPY_AMR,2024-01-05,SELL,EXACT/ACCEPTABLE MATCH,15.2,10.1,15.15749999999798,0.5343889163781018
CADJPY_AMR,2024-01-08,BUY,EXACT/ACCEPTABLE MATCH,49.0,32.7,49.03499999999923,0.6260834098093297
CADJPY_AMR,2024-01-09,BUY,EXACT/ACCEPTABLE MATCH,15.4,10.3,15.442500000001049,-1.1267605633802051
CADJPY_AMR,2024-01-10,BUY,EXACT/ACCEPTABLE MATCH,16.2,10.8,16.192500000000365,0.5434614790798087
CADJPY_AMR,2024-01-15,BUY,EXACT/ACCEPTABLE MATCH,15.9,10.6,15.885000000000815,-1.1268492288321736
CADJPY_AMR,2024-01-16,SELL,EXACT/ACCEPTABLE MATCH,9.4,6.3,9.390000000000498,0.4579339723109448
CADJPY_AMR,2024-01-17,BUY,EXACT/ACCEPTABLE MATCH,15.7,10.4,15.652499999999492,0.5366554863440519
CADJPY_AMR,2024-01-18,SELL,EXACT/ACCEPTABLE MATCH,19.2,12.8,19.230000000001013,0.5616224648985664
CADJPY_AMR,2024-01-19,SELL,EXACT/ACCEPTABLE MATCH,19.9,13.3,19.88250000000136,-1.1014711429648436
CADJPY_AMR,2024-01-22,BUY,EXACT/ACCEPTABLE MATCH,22.4,15.0,22.43999999999886,0.579322638146197
CADJPY_AMR,2024-01-24,SELL,EXACT/ACCEPTABLE MATCH,8.7,5.8,8.707499999997026,0.4364053976458567
CADJPY_AMR,2024-01-25,BUY,EXACT/ACCEPTABLE MATCH,24.4,16.3,24.434999999999008,0.5852261100880123
CADJPY_AMR,2024-01-31,BUY,EXACT/ACCEPTABLE MATCH,28.8,19.2,28.80000000000109,0.5972222222221996
CADJPY_AMR,2024-02-05,SELL,EXACT/ACCEPTABLE MATCH,14.5,9.7,14.520000000000266,0.5303030303030206
CADJPY_AMR,2024-02-06,BUY,EXACT/ACCEPTABLE MATCH,13.7,9.2,13.74749999999807,0.5237315875614483
CADJPY_AMR,2024-02-07,BUY,EXACT/ACCEPTABLE MATCH,20.1,13.4,20.114999999998417,0.5667412378822221
CADJPY_AMR,2024-02-08,SELL,EXACT/ACCEPTABLE MATCH,24.2,16.1,24.202499999997684,-1.0825327961988434
CADJPY_AMR,2024-02-09,BUY,EXACT/ACCEPTABLE MATCH,22.1,14.8,22.13999999999743,0.5781391147245477
CADJPY_AMR,2024-02-14,BUY,EXACT/ACCEPTABLE MATCH,13.5,9.0,13.469999999999516,0.519673348181162
CADJPY_AMR,2024-02-15,BUY,EXACT/ACCEPTABLE MATCH,18.5,12.3,18.49500000000006,-1.1084076777507397
CADJPY_AMR,2024-02-16,SELL,EXACT/ACCEPTABLE MATCH,12.4,8.2,12.352499999996525,-1.1657559198546086
CADJPY_AMR,2024-02-20,SELL,EXACT/ACCEPTABLE MATCH,12.2,8.1,12.15000000000046,0.5020576131687052
CADJPY_AMR,2024-02-22,SELL,EXACT/ACCEPTABLE MATCH,20.1,13.4,20.1075000000003,-1.0990923784657305
CADJPY_AMR,2024-02-23,BUY,EXACT/ACCEPTABLE MATCH,14.2,9.5,14.1900000000021,0.5285412262155665
CADJPY_AMR,2024-02-26,BUY,EXACT/ACCEPTABLE MATCH,9.5,6.3,9.479999999999222,0.4535864978903325
CADJPY_AMR,2024-02-28,BUY,EXACT/ACCEPTABLE MATCH,11.7,7.8,11.65500000000108,0.4976404976404515
CADJPY_AMR,2024-02-29,BUY,EXACT/ACCEPTABLE MATCH,14.9,10.0,14.9325000000033,-1.1317595847980084
CADJPY_AMR,2024-03-01,BUY,EXACT/ACCEPTABLE MATCH,9.1,6.1,9.12749999999818,0.4491920021912701
CADJPY_AMR,2024-03-05,BUY,EXACT/ACCEPTABLE MATCH,11.3,7.5,11.309999999998157,0.4862953138816001
CADJPY_AMR,2024-03-07,BUY,EXACT/ACCEPTABLE MATCH,12.7,8.4,12.659999999998206,0.5055292259084445
CADJPY_AMR,2024-03-08,BUY,EXACT/ACCEPTABLE MATCH,22.3,14.8,22.26000000000141,0.5750224618148781
